NTAX,PSIZ,DLRT,REPL,SQLN,NGEN,MTHD,SERF,SECS
100,50000000,2e-10,10,100,50,apro-v2,0.072165,9
100,50000000,2e-10,10,100,50,astrid,0.257732,0
100,50000000,2e-10,10,100,50,duptree,0.092784,52
100,50000000,2e-10,10,100,50,fastmulrfs-single,0.061856,13
100,50000000,2e-10,10,100,50,mulrf,0.061856,203
100,50000000,2e-10,10,100,50,stag,NA,NA
100,50000000,2e-10,10,100,100,astral-multi,0.041237,128
100,50000000,2e-10,10,100,100,apro,0.041237,8
100,50000000,2e-10,10,100,100,apro-w-true,0.041237,6
100,50000000,2e-10,10,100,100,apro-v2,0.041237,7
100,50000000,2e-10,10,100,100,astrid,0.216495,1
100,50000000,2e-10,10,100,100,duptree,0.051546,112
100,50000000,2e-10,10,100,100,fastmulrfs-single,0.020619,12
100,50000000,2e-10,10,100,100,mulrf,0.030928,659
100,50000000,2e-10,10,100,100,stag,NA,NA
100,50000000,2e-10,10,100,500,astral-multi,0.020619,1112
100,50000000,2e-10,10,100,500,apro,0.010309,16
100,50000000,2e-10,10,100,500,apro-w-true,0.010309,15
100,50000000,2e-10,10,100,500,apro-v2,0.010309,18
100,50000000,2e-10,10,100,500,astrid,0.14433,3
100,50000000,2e-10,10,100,500,duptree,0.030928,561
100,50000000,2e-10,10,100,500,fastmulrfs-single,0.010309,51
100,50000000,2e-10,10,100,500,mulrf,0.010309,6733
100,50000000,2e-10,10,100,500,stag,NA,NA
100,50000000,2e-10,10,250,25,astral-multi,0.061856,19
100,50000000,2e-10,10,250,25,apro,0.061856,3
100,50000000,2e-10,10,250,25,apro-w-true,0.061856,3
100,50000000,2e-10,10,250,25,apro-v2,0.061856,6
100,50000000,2e-10,10,250,25,astrid,0.268041,0
100,50000000,2e-10,10,250,25,duptree,0.041237,25
100,50000000,2e-10,10,250,25,fastmulrfs-single,0.030928,2
100,50000000,2e-10,10,250,25,mulrf,0.051546,102
100,50000000,2e-10,10,250,25,stag,NA,NA
100,50000000,2e-10,10,250,50,astral-multi,0.020619,39
100,50000000,2e-10,10,250,50,apro,0.051546,4
100,50000000,2e-10,10,250,50,apro-w-true,0.051546,4
100,50000000,2e-10,10,250,50,apro-v2,0.051546,5
100,50000000,2e-10,10,250,50,astrid,0.237113,0
100,50000000,2e-10,10,250,50,duptree,0.030928,50
100,50000000,2e-10,10,250,50,fastmulrfs-single,0.020619,12
100,50000000,2e-10,10,250,50,mulrf,0.030928,227
100,50000000,2e-10,10,250,50,stag,NA,NA
100,50000000,2e-10,10,250,100,astral-multi,0.010309,127
100,50000000,2e-10,10,250,100,apro,0.020619,6
100,50000000,2e-10,10,250,100,apro-w-true,0.020619,9
100,50000000,2e-10,10,250,100,apro-v2,0.020619,6
100,50000000,2e-10,10,250,100,astrid,0.226804,0
100,50000000,2e-10,10,250,100,duptree,0.030928,111
100,50000000,2e-10,10,250,100,fastmulrfs-single,0.010309,11
100,50000000,2e-10,10,250,100,mulrf,0.010309,564
100,50000000,2e-10,10,250,100,stag,NA,NA
100,50000000,2e-10,10,250,500,astral-multi,0.0,839
100,50000000,2e-10,10,250,500,apro,0.0,14
100,50000000,2e-10,10,250,500,apro-w-true,0.0,13
100,50000000,2e-10,10,250,500,apro-v2,0.0,18
100,50000000,2e-10,10,250,500,astrid,0.092784,2
100,50000000,2e-10,10,250,500,duptree,0.0,551
100,50000000,2e-10,10,250,500,fastmulrfs-single,0.0,37
100,50000000,2e-10,10,250,500,mulrf,0.0,7541
100,50000000,2e-10,10,250,500,stag,NA,NA
100,50000000,5e-10,1,0,25,astral-multi,0.041237,33
100,50000000,5e-10,1,0,25,apro,0.041237,3
100,50000000,5e-10,1,0,25,apro-w-true,0.041237,3
100,50000000,5e-10,1,0,25,apro-v2,0.041237,4
100,50000000,5e-10,1,0,25,astrid,0.979381,0
100,50000000,5e-10,1,0,25,duptree,0.010309,25
100,50000000,5e-10,1,0,25,fastmulrfs-single,0.061856,6
100,50000000,5e-10,1,0,25,mulrf,0.051546,99
100,50000000,5e-10,1,0,25,stag,NA,NA
100,50000000,5e-10,1,0,50,astral-multi,0.072165,77
100,50000000,5e-10,1,0,50,apro,0.030928,4
100,50000000,5e-10,1,0,50,apro-w-true,0.030928,5
100,50000000,5e-10,1,0,50,apro-v2,0.030928,6
100,50000000,5e-10,1,0,50,astrid,0.979381,1
100,50000000,5e-10,1,0,50,duptree,0.010309,54
100,50000000,5e-10,1,0,50,fastmulrfs-single,0.041237,3
100,50000000,5e-10,1,0,50,mulrf,0.041237,284
100,50000000,5e-10,1,0,50,stag,NA,NA
100,50000000,5e-10,1,0,100,astral-multi,0.020619,152
100,50000000,5e-10,1,0,100,apro,0.020619,8
100,50000000,5e-10,1,0,100,apro-w-true,0.020619,4
100,50000000,5e-10,1,0,100,apro-v2,0.020619,11
100,50000000,5e-10,1,0,100,astrid,0.958763,1
100,50000000,5e-10,1,0,100,duptree,0.010309,114
100,50000000,5e-10,1,0,100,fastmulrfs-single,0.030928,5
100,50000000,5e-10,1,0,100,mulrf,0.030928,573
100,50000000,5e-10,1,0,100,stag,NA,NA
100,50000000,5e-10,1,0,500,astral-multi,0.0,1388
100,50000000,5e-10,1,0,500,apro,0.010309,14
100,50000000,5e-10,1,0,500,apro-w-true,0.010309,12
100,50000000,5e-10,1,0,500,apro-v2,0.010309,19
100,50000000,5e-10,1,0,500,astrid,0.917526,4
100,50000000,5e-10,1,0,500,duptree,0.0,489
100,50000000,5e-10,1,0,500,fastmulrfs-single,0.0,77
100,50000000,5e-10,1,0,500,mulrf,0.0,6532
100,50000000,5e-10,1,0,500,stag,NA,NA
100,50000000,5e-10,1,25,25,astral-multi,0.505155,102
100,50000000,5e-10,1,25,25,apro,0.556701,4
100,50000000,5e-10,1,25,25,apro-w-true,0.505155,4
100,50000000,5e-10,1,25,25,apro-v2,0.381443,9
100,50000000,5e-10,1,25,25,astrid,0.989691,0
100,50000000,5e-10,1,25,25,duptree,0.85567,31
100,50000000,5e-10,1,25,25,fastmulrfs-single,0.43299,4
100,50000000,5e-10,1,25,25,mulrf,0.608247,90
100,50000000,5e-10,1,25,25,stag,NA,NA
100,50000000,5e-10,1,25,50,astral-multi,0.515464,225
100,50000000,5e-10,1,25,50,apro,0.402062,7
100,50000000,5e-10,1,25,50,apro-w-true,0.134021,5
100,50000000,5e-10,1,25,50,apro-v2,0.319588,9
100,50000000,5e-10,1,25,50,astrid,0.969072,0
100,50000000,5e-10,1,25,50,duptree,0.701031,68
100,50000000,5e-10,1,25,50,fastmulrfs-single,0.268041,7
100,50000000,5e-10,1,25,50,mulrf,0.298969,454
100,50000000,5e-10,1,25,50,stag,NA,NA
100,50000000,5e-10,1,25,100,astral-multi,0.360825,561
100,50000000,5e-10,1,25,100,apro,0.175258,10
100,50000000,5e-10,1,25,100,apro-w-true,0.103093,11
100,50000000,5e-10,1,25,100,apro-v2,0.175258,21
100,50000000,5e-10,1,25,100,astrid,0.989691,1
100,50000000,5e-10,1,25,100,duptree,0.639175,141
100,50000000,5e-10,1,25,100,fastmulrfs-single,0.154639,16
100,50000000,5e-10,1,25,100,mulrf,0.185567,682
100,50000000,5e-10,1,25,100,stag,NA,NA
100,50000000,5e-10,1,25,500,astral-multi,0.164948,3948
100,50000000,5e-10,1,25,500,apro,0.061856,39
100,50000000,5e-10,1,25,500,apro-w-true,0.061856,39
100,50000000,5e-10,1,25,500,apro-v2,0.061856,35
100,50000000,5e-10,1,25,500,astrid,1.0,4
100,50000000,5e-10,1,25,500,duptree,0.340206,600
100,50000000,5e-10,1,25,500,fastmulrfs-single,0.061856,126
100,50000000,5e-10,1,25,500,mulrf,0.051546,7047
100,50000000,5e-10,1,25,500,stag,NA,NA
100,50000000,5e-10,1,50,25,astral-multi,0.340206,60
100,50000000,5e-10,1,50,25,apro,0.268041,7
100,50000000,5e-10,1,50,25,apro-w-true,0.154639,4
100,50000000,5e-10,1,50,25,apro-v2,0.175258,6
100,50000000,5e-10,1,50,25,astrid,1.0,0
100,50000000,5e-10,1,50,25,duptree,0.56701,30
100,50000000,5e-10,1,50,25,fastmulrfs-single,0.226804,3
100,50000000,5e-10,1,50,25,mulrf,0.360825,118
100,50000000,5e-10,1,50,25,stag,NA,NA
100,50000000,5e-10,1,50,50,astral-multi,0.247423,135
100,50000000,5e-10,1,50,50,apro,0.103093,4
100,50000000,5e-10,1,50,50,apro-w-true,0.103093,4
100,50000000,5e-10,1,50,50,apro-v2,0.092784,10
100,50000000,5e-10,1,50,50,astrid,0.989691,0
100,50000000,5e-10,1,50,50,duptree,0.247423,61
100,50000000,5e-10,1,50,50,fastmulrfs-single,0.14433,5
100,50000000,5e-10,1,50,50,mulrf,0.154639,290
100,50000000,5e-10,1,50,50,stag,NA,NA
100,50000000,5e-10,1,50,100,astral-multi,0.134021,291
100,50000000,5e-10,1,50,100,apro,0.082474,9
100,50000000,5e-10,1,50,100,apro-w-true,0.082474,6
100,50000000,5e-10,1,50,100,apro-v2,0.082474,12
100,50000000,5e-10,1,50,100,astrid,0.969072,1
100,50000000,5e-10,1,50,100,duptree,0.268041,128
100,50000000,5e-10,1,50,100,fastmulrfs-single,0.061856,11
100,50000000,5e-10,1,50,100,mulrf,0.061856,535
100,50000000,5e-10,1,50,100,stag,NA,NA
100,50000000,5e-10,1,50,500,astral-multi,0.051546,2364
100,50000000,5e-10,1,50,500,apro,0.020619,22
100,50000000,5e-10,1,50,500,apro-w-true,0.020619,19
100,50000000,5e-10,1,50,500,apro-v2,0.020619,23
100,50000000,5e-10,1,50,500,astrid,0.979381,4
100,50000000,5e-10,1,50,500,duptree,0.154639,562
100,50000000,5e-10,1,50,500,fastmulrfs-single,0.020619,80
100,50000000,5e-10,1,50,500,mulrf,0.030928,6988
100,50000000,5e-10,1,50,500,stag,NA,NA
100,50000000,5e-10,1,100,25,astral-multi,0.175258,45
100,50000000,5e-10,1,100,25,apro,0.14433,3
100,50000000,5e-10,1,100,25,apro-w-true,0.14433,3
100,50000000,5e-10,1,100,25,apro-v2,0.14433,7
100,50000000,5e-10,1,100,25,astrid,0.979381,1
100,50000000,5e-10,1,100,25,duptree,0.175258,28
100,50000000,5e-10,1,100,25,fastmulrfs-single,0.154639,3
100,50000000,5e-10,1,100,25,mulrf,0.154639,107
100,50000000,5e-10,1,100,25,stag,NA,NA
100,50000000,5e-10,1,100,50,astral-multi,0.103093,108
100,50000000,5e-10,1,100,50,apro,0.082474,4
100,50000000,5e-10,1,100,50,apro-w-true,0.082474,6
100,50000000,5e-10,1,100,50,apro-v2,0.082474,11
100,50000000,5e-10,1,100,50,astrid,0.989691,1
100,50000000,5e-10,1,100,50,duptree,0.092784,58
100,50000000,5e-10,1,100,50,fastmulrfs-single,0.082474,4
100,50000000,5e-10,1,100,50,mulrf,0.072165,222
100,50000000,5e-10,1,100,50,stag,NA,NA
100,50000000,5e-10,1,100,100,astral-multi,0.123711,214
100,50000000,5e-10,1,100,100,apro,0.072165,5
100,50000000,5e-10,1,100,100,apro-w-true,0.072165,10
100,50000000,5e-10,1,100,100,apro-v2,0.072165,14
100,50000000,5e-10,1,100,100,astrid,0.958763,1
100,50000000,5e-10,1,100,100,duptree,0.061856,122
100,50000000,5e-10,1,100,100,fastmulrfs-single,0.041237,18
100,50000000,5e-10,1,100,100,mulrf,0.030928,683
100,50000000,5e-10,1,100,100,stag,NA,NA
100,50000000,5e-10,1,100,500,astral-multi,0.020619,1579
100,50000000,5e-10,1,100,500,apro,0.010309,14
100,50000000,5e-10,1,100,500,apro-w-true,0.010309,14
100,50000000,5e-10,1,100,500,apro-v2,0.010309,21
100,50000000,5e-10,1,100,500,astrid,0.969072,4
100,50000000,5e-10,1,100,500,duptree,0.020619,523
100,50000000,5e-10,1,100,500,fastmulrfs-single,0.0,71
100,50000000,5e-10,1,100,500,mulrf,0.0,6653
100,50000000,5e-10,1,100,500,stag,NA,NA
100,50000000,5e-10,1,250,25,astral-multi,0.072165,33
100,50000000,5e-10,1,250,25,apro,0.051546,6
100,50000000,5e-10,1,250,25,apro-w-true,0.051546,2
100,50000000,5e-10,1,250,25,apro-v2,0.051546,5
100,50000000,5e-10,1,250,25,astrid,0.989691,0
100,50000000,5e-10,1,250,25,duptree,0.041237,27
100,50000000,5e-10,1,250,25,fastmulrfs-single,0.092784,3
100,50000000,5e-10,1,250,25,mulrf,0.082474,110
100,50000000,5e-10,1,250,25,stag,NA,NA
100,50000000,5e-10,1,250,50,astral-multi,0.14433,83
100,50000000,5e-10,1,250,50,apro,0.051546,6
100,50000000,5e-10,1,250,50,apro-w-true,0.051546,4
100,50000000,5e-10,1,250,50,apro-v2,0.051546,6
100,50000000,5e-10,1,250,50,astrid,0.989691,0
100,50000000,5e-10,1,250,50,duptree,0.051546,56
100,50000000,5e-10,1,250,50,fastmulrfs-single,0.030928,11
100,50000000,5e-10,1,250,50,mulrf,0.041237,281
100,50000000,5e-10,1,250,50,stag,NA,NA
100,50000000,5e-10,1,250,100,astral-multi,0.061856,196
100,50000000,5e-10,1,250,100,apro,0.051546,4
100,50000000,5e-10,1,250,100,apro-w-true,0.051546,5
100,50000000,5e-10,1,250,100,apro-v2,0.051546,14
100,50000000,5e-10,1,250,100,astrid,0.969072,1
100,50000000,5e-10,1,250,100,duptree,0.030928,118
100,50000000,5e-10,1,250,100,fastmulrfs-single,0.030928,12
100,50000000,5e-10,1,250,100,mulrf,0.030928,679
100,50000000,5e-10,1,250,100,stag,NA,NA
100,50000000,5e-10,1,250,500,astral-multi,0.010309,1348
100,50000000,5e-10,1,250,500,apro,0.020619,17
100,50000000,5e-10,1,250,500,apro-w-true,0.020619,13
100,50000000,5e-10,1,250,500,apro-v2,0.020619,17
100,50000000,5e-10,1,250,500,astrid,0.907216,4
100,50000000,5e-10,1,250,500,duptree,0.0,502
100,50000000,5e-10,1,250,500,fastmulrfs-single,0.030928,40
100,50000000,5e-10,1,250,500,mulrf,0.030928,5353
100,50000000,5e-10,1,250,500,stag,NA,NA
100,50000000,5e-10,2,0,25,astral-multi,0.154639,34
100,50000000,5e-10,2,0,25,apro,0.061856,3
100,50000000,5e-10,2,0,25,apro-w-true,0.061856,3
100,50000000,5e-10,2,0,25,apro-v2,0.061856,5
100,50000000,5e-10,2,0,25,astrid,1.0,0
100,50000000,5e-10,2,0,25,duptree,0.041237,24
100,50000000,5e-10,2,0,25,fastmulrfs-single,0.082474,6
100,50000000,5e-10,2,0,25,mulrf,0.092784,90
100,50000000,5e-10,2,0,25,stag,NA,NA
100,50000000,5e-10,2,0,50,astral-multi,0.061856,65
100,50000000,5e-10,2,0,50,apro,0.051546,3
100,50000000,5e-10,2,0,50,apro-w-true,0.051546,4
100,50000000,5e-10,2,0,50,apro-v2,0.051546,5
100,50000000,5e-10,2,0,50,astrid,1.0,0
100,50000000,5e-10,2,0,50,duptree,0.030928,48
100,50000000,5e-10,2,0,50,fastmulrfs-single,0.061856,3
100,50000000,5e-10,2,0,50,mulrf,0.061856,238
100,50000000,5e-10,2,0,50,stag,NA,NA
100,50000000,5e-10,2,0,100,astral-multi,0.072165,141
100,50000000,5e-10,2,0,100,apro,0.030928,7
100,50000000,5e-10,2,0,100,apro-w-true,0.030928,5
100,50000000,5e-10,2,0,100,apro-v2,0.030928,10
100,50000000,5e-10,2,0,100,astrid,1.0,1
100,50000000,5e-10,2,0,100,duptree,0.020619,98
100,50000000,5e-10,2,0,100,fastmulrfs-single,0.051546,6
100,50000000,5e-10,2,0,100,mulrf,0.041237,528
100,50000000,5e-10,2,0,100,stag,NA,NA
100,50000000,5e-10,2,0,500,astral-multi,0.030928,1146
100,50000000,5e-10,2,0,500,apro,0.010309,13
100,50000000,5e-10,2,0,500,apro-w-true,0.010309,11
100,50000000,5e-10,2,0,500,apro-v2,0.010309,16
100,50000000,5e-10,2,0,500,astrid,1.0,5
100,50000000,5e-10,2,0,500,duptree,0.010309,496
100,50000000,5e-10,2,0,500,fastmulrfs-single,0.020619,85
100,50000000,5e-10,2,0,500,mulrf,0.020619,7287
100,50000000,5e-10,2,0,500,stag,NA,NA
100,50000000,5e-10,2,25,25,astral-multi,0.463918,111
100,50000000,5e-10,2,25,25,apro,0.701031,3
100,50000000,5e-10,2,25,25,apro-w-true,0.701031,4
100,50000000,5e-10,2,25,25,apro-v2,0.587629,8
100,50000000,5e-10,2,25,25,astrid,1.0,0
100,50000000,5e-10,2,25,25,duptree,0.690722,30
100,50000000,5e-10,2,25,25,fastmulrfs-single,0.546392,5
100,50000000,5e-10,2,25,25,mulrf,0.525773,100
100,50000000,5e-10,2,25,25,stag,NA,NA
100,50000000,5e-10,2,25,50,astral-multi,0.443299,196
100,50000000,5e-10,2,25,50,apro,0.639175,7
100,50000000,5e-10,2,25,50,apro-w-true,0.185567,4
100,50000000,5e-10,2,25,50,apro-v2,0.298969,9
100,50000000,5e-10,2,25,50,astrid,1.0,0
100,50000000,5e-10,2,25,50,duptree,0.742268,60
100,50000000,5e-10,2,25,50,fastmulrfs-single,0.381443,6
100,50000000,5e-10,2,25,50,mulrf,0.350515,361
100,50000000,5e-10,2,25,50,stag,NA,NA
100,50000000,5e-10,2,25,100,astral-multi,0.350515,433
100,50000000,5e-10,2,25,100,apro,0.257732,6
100,50000000,5e-10,2,25,100,apro-w-true,0.14433,11
100,50000000,5e-10,2,25,100,apro-v2,0.216495,22
100,50000000,5e-10,2,25,100,astrid,1.0,0
100,50000000,5e-10,2,25,100,duptree,0.505155,125
100,50000000,5e-10,2,25,100,fastmulrfs-single,0.257732,16
100,50000000,5e-10,2,25,100,mulrf,0.247423,572
100,50000000,5e-10,2,25,100,stag,NA,NA
100,50000000,5e-10,2,25,500,astral-multi,0.14433,3846
100,50000000,5e-10,2,25,500,apro,0.072165,39
100,50000000,5e-10,2,25,500,apro-w-true,0.072165,40
100,50000000,5e-10,2,25,500,apro-v2,0.072165,35
100,50000000,5e-10,2,25,500,astrid,1.0,4
100,50000000,5e-10,2,25,500,duptree,0.298969,604
100,50000000,5e-10,2,25,500,fastmulrfs-single,0.103093,131
100,50000000,5e-10,2,25,500,mulrf,0.103093,7246
100,50000000,5e-10,2,25,500,stag,NA,NA
100,50000000,5e-10,2,50,25,astral-multi,0.381443,59
100,50000000,5e-10,2,50,25,apro,0.195876,6
100,50000000,5e-10,2,50,25,apro-w-true,0.14433,3
100,50000000,5e-10,2,50,25,apro-v2,0.195876,6
100,50000000,5e-10,2,50,25,astrid,1.0,0
100,50000000,5e-10,2,50,25,duptree,0.556701,28
100,50000000,5e-10,2,50,25,fastmulrfs-single,0.329897,3
100,50000000,5e-10,2,50,25,mulrf,0.298969,97
100,50000000,5e-10,2,50,25,stag,NA,NA
100,50000000,5e-10,2,50,50,astral-multi,0.309278,93
100,50000000,5e-10,2,50,50,apro,0.164948,4
100,50000000,5e-10,2,50,50,apro-w-true,0.164948,4
100,50000000,5e-10,2,50,50,apro-v2,0.175258,10
100,50000000,5e-10,2,50,50,astrid,1.0,0
100,50000000,5e-10,2,50,50,duptree,0.484536,54
100,50000000,5e-10,2,50,50,fastmulrfs-single,0.247423,5
100,50000000,5e-10,2,50,50,mulrf,0.195876,247
100,50000000,5e-10,2,50,50,stag,NA,NA
100,50000000,5e-10,2,50,100,astral-multi,0.175258,199
100,50000000,5e-10,2,50,100,apro,0.103093,5
100,50000000,5e-10,2,50,100,apro-w-true,0.103093,6
100,50000000,5e-10,2,50,100,apro-v2,0.103093,12
100,50000000,5e-10,2,50,100,astrid,1.0,1
100,50000000,5e-10,2,50,100,duptree,0.329897,111
100,50000000,5e-10,2,50,100,fastmulrfs-single,0.216495,10
100,50000000,5e-10,2,50,100,mulrf,0.14433,520
100,50000000,5e-10,2,50,100,stag,NA,NA
100,50000000,5e-10,2,50,500,astral-multi,0.082474,2302
100,50000000,5e-10,2,50,500,apro,0.061856,20
100,50000000,5e-10,2,50,500,apro-w-true,0.061856,19
100,50000000,5e-10,2,50,500,apro-v2,0.061856,23
100,50000000,5e-10,2,50,500,astrid,1.0,5
100,50000000,5e-10,2,50,500,duptree,0.092784,563
100,50000000,5e-10,2,50,500,fastmulrfs-single,0.092784,82
100,50000000,5e-10,2,50,500,mulrf,0.092784,7137
100,50000000,5e-10,2,50,500,stag,NA,NA
100,50000000,5e-10,2,100,25,astral-multi,0.216495,38
100,50000000,5e-10,2,100,25,apro,0.113402,3
100,50000000,5e-10,2,100,25,apro-w-true,0.113402,3
100,50000000,5e-10,2,100,25,apro-v2,0.103093,8
100,50000000,5e-10,2,100,25,astrid,1.0,0
100,50000000,5e-10,2,100,25,duptree,0.268041,26
100,50000000,5e-10,2,100,25,fastmulrfs-single,0.226804,2
100,50000000,5e-10,2,100,25,mulrf,0.226804,112
100,50000000,5e-10,2,100,25,stag,NA,NA
100,50000000,5e-10,2,100,50,astral-multi,0.175258,88
100,50000000,5e-10,2,100,50,apro,0.082474,4
100,50000000,5e-10,2,100,50,apro-w-true,0.082474,7
100,50000000,5e-10,2,100,50,apro-v2,0.082474,11
100,50000000,5e-10,2,100,50,astrid,1.0,0
100,50000000,5e-10,2,100,50,duptree,0.154639,51
100,50000000,5e-10,2,100,50,fastmulrfs-single,0.154639,4
100,50000000,5e-10,2,100,50,mulrf,0.14433,181
100,50000000,5e-10,2,100,50,stag,NA,NA
100,50000000,5e-10,2,100,100,astral-multi,0.123711,161
100,50000000,5e-10,2,100,100,apro,0.051546,7
100,50000000,5e-10,2,100,100,apro-w-true,0.051546,5
100,50000000,5e-10,2,100,100,apro-v2,0.051546,12
100,50000000,5e-10,2,100,100,astrid,1.0,1
100,50000000,5e-10,2,100,100,duptree,0.072165,105
100,50000000,5e-10,2,100,100,fastmulrfs-single,0.113402,17
100,50000000,5e-10,2,100,100,mulrf,0.103093,648
100,50000000,5e-10,2,100,100,stag,NA,NA
100,50000000,5e-10,2,100,500,astral-multi,0.092784,1375
100,50000000,5e-10,2,100,500,apro,0.082474,12
100,50000000,5e-10,2,100,500,apro-w-true,0.082474,16
100,50000000,5e-10,2,100,500,apro-v2,0.082474,19
100,50000000,5e-10,2,100,500,astrid,1.0,5
100,50000000,5e-10,2,100,500,duptree,0.051546,532
100,50000000,5e-10,2,100,500,fastmulrfs-single,0.072165,68
100,50000000,5e-10,2,100,500,mulrf,0.072165,7217
100,50000000,5e-10,2,100,500,stag,NA,NA
100,50000000,5e-10,2,250,25,astral-multi,0.175258,36
100,50000000,5e-10,2,250,25,apro,0.092784,6
100,50000000,5e-10,2,250,25,apro-w-true,0.092784,3
100,50000000,5e-10,2,250,25,apro-v2,0.082474,8
100,50000000,5e-10,2,250,25,astrid,1.0,0
100,50000000,5e-10,2,250,25,duptree,0.14433,23
100,50000000,5e-10,2,250,25,fastmulrfs-single,0.185567,2
100,50000000,5e-10,2,250,25,mulrf,0.134021,117
100,50000000,5e-10,2,250,25,stag,NA,NA
100,50000000,5e-10,2,250,50,astral-multi,0.123711,77
100,50000000,5e-10,2,250,50,apro,0.041237,6
100,50000000,5e-10,2,250,50,apro-w-true,0.041237,4
100,50000000,5e-10,2,250,50,apro-v2,0.041237,6
100,50000000,5e-10,2,250,50,astrid,1.0,1
100,50000000,5e-10,2,250,50,duptree,0.195876,50
100,50000000,5e-10,2,250,50,fastmulrfs-single,0.14433,10
100,50000000,5e-10,2,250,50,mulrf,0.103093,251
100,50000000,5e-10,2,250,50,stag,NA,NA
100,50000000,5e-10,2,250,100,astral-multi,0.092784,150
100,50000000,5e-10,2,250,100,apro,0.041237,8
100,50000000,5e-10,2,250,100,apro-w-true,0.041237,5
100,50000000,5e-10,2,250,100,apro-v2,0.041237,13
100,50000000,5e-10,2,250,100,astrid,1.0,1
100,50000000,5e-10,2,250,100,duptree,0.051546,102
100,50000000,5e-10,2,250,100,fastmulrfs-single,0.103093,15
100,50000000,5e-10,2,250,100,mulrf,0.082474,611
100,50000000,5e-10,2,250,100,stag,NA,NA
100,50000000,5e-10,2,250,500,astral-multi,0.061856,1105
100,50000000,5e-10,2,250,500,apro,0.051546,13
100,50000000,5e-10,2,250,500,apro-w-true,0.051546,17
100,50000000,5e-10,2,250,500,apro-v2,0.051546,18
100,50000000,5e-10,2,250,500,astrid,1.0,4
100,50000000,5e-10,2,250,500,duptree,0.041237,510
100,50000000,5e-10,2,250,500,fastmulrfs-single,0.051546,43
100,50000000,5e-10,2,250,500,mulrf,0.051546,6220
100,50000000,5e-10,2,250,500,stag,NA,NA
100,50000000,5e-10,3,0,25,astral-multi,0.216495,39
100,50000000,5e-10,3,0,25,apro,0.030928,3
100,50000000,5e-10,3,0,25,apro-w-true,0.030928,2
100,50000000,5e-10,3,0,25,apro-v2,0.030928,4
100,50000000,5e-10,3,0,25,astrid,1.0,0
100,50000000,5e-10,3,0,25,duptree,0.030928,24
100,50000000,5e-10,3,0,25,fastmulrfs-single,0.061856,5
100,50000000,5e-10,3,0,25,mulrf,0.072165,100
100,50000000,5e-10,3,0,25,stag,NA,NA
100,50000000,5e-10,3,0,50,astral-multi,0.14433,82
100,50000000,5e-10,3,0,50,apro,0.051546,4
100,50000000,5e-10,3,0,50,apro-w-true,0.051546,4
100,50000000,5e-10,3,0,50,apro-v2,0.051546,6
100,50000000,5e-10,3,0,50,astrid,0.979381,0
100,50000000,5e-10,3,0,50,duptree,0.041237,53
100,50000000,5e-10,3,0,50,fastmulrfs-single,0.051546,4
100,50000000,5e-10,3,0,50,mulrf,0.061856,279
100,50000000,5e-10,3,0,50,stag,NA,NA
100,50000000,5e-10,3,0,100,astral-multi,0.103093,180
100,50000000,5e-10,3,0,100,apro,0.010309,7
100,50000000,5e-10,3,0,100,apro-w-true,0.010309,5
100,50000000,5e-10,3,0,100,apro-v2,0.010309,11
100,50000000,5e-10,3,0,100,astrid,1.0,0
100,50000000,5e-10,3,0,100,duptree,0.041237,101
100,50000000,5e-10,3,0,100,fastmulrfs-single,0.041237,5
100,50000000,5e-10,3,0,100,mulrf,0.051546,569
100,50000000,5e-10,3,0,100,stag,NA,NA
100,50000000,5e-10,3,0,500,astral-multi,0.041237,1283
100,50000000,5e-10,3,0,500,apro,0.010309,13
100,50000000,5e-10,3,0,500,apro-w-true,0.010309,11
100,50000000,5e-10,3,0,500,apro-v2,0.010309,17
100,50000000,5e-10,3,0,500,astrid,1.0,4
100,50000000,5e-10,3,0,500,duptree,0.020619,504
100,50000000,5e-10,3,0,500,fastmulrfs-single,0.020619,78
100,50000000,5e-10,3,0,500,mulrf,0.020619,6200
100,50000000,5e-10,3,0,500,stag,NA,NA
100,50000000,5e-10,3,25,25,astral-multi,0.525773,85
100,50000000,5e-10,3,25,25,apro,0.505155,4
100,50000000,5e-10,3,25,25,apro-w-true,0.175258,4
100,50000000,5e-10,3,25,25,apro-v2,0.474227,7
100,50000000,5e-10,3,25,25,astrid,1.0,1
100,50000000,5e-10,3,25,25,duptree,0.773196,30
100,50000000,5e-10,3,25,25,fastmulrfs-single,0.360825,4
